"id";"winerys";"winetype";"country";"region";"averages";"reviews";"images";"winename"
705;"EGLY-OURIET";"Sparkling";"FR";"coteaux champenois";4.5;31;"https://images.vivino.com/thumbs/PtrWtkfBQbGlgxMjJkHD1Q_pb_x300.png";"COTEAUX CHAMPENOIS CUVÉE DES GRANDS CÔTÉS VIEILLES VIGNES GRAND CRU AMBONNAY ROUGE 2005"
706;"ULYSSE COLLIN";"Sparkling";"FR";"champagne";4.5;31;"https://images.vivino.com/thumbs/a17snulsSBqL3VjG_-Nd4g_pb_x300.png";"LES PIERRIÈRES BLANC DE BLANCS EXTRA BRUT CHAMPAGNE 2013"
707;"VILLA RINALDI";"Sparkling";"I";"recioto della valpolicella";4.5;31;"https://images.vivino.com/thumbs/LSka_9OHQwGI07f-T96q1w_pb_x300.png";"RECIOTO DELLA VALPOLICELLA 1998"
708;"BOLLINGER";"Sparkling";"FR";"champagne";4.5;31;"https://images.vivino.com/thumbs/33F4GdOSSniawKDVq-YFWQ_pb_x300.png";"ROSÉ BRUT CHAMPAGNE 2004"
709;"COPPO";"Sparkling";"I";"piemonte";4.5;30;"https://images.vivino.com/thumbs/6ENP5KASTsSgjHhWMKLr6g_pb_x300.png";"PIERO COPPO RISERVA DEL FONDATORE 2007"
710;"CA' D'GAL";"Sparkling";"I";"moscato d'asti";4.5;30;"https://images.vivino.com/thumbs/mbhKSLGGS0KNrJjau5Tthw_pb_x300.png";"VIGNA VECCHIA MOSCATO D'ASTI 2014"
711;"LAURENT-PERRIER";"Sparkling";"FR";"champagne";4.5;30;"https://images.vivino.com/thumbs/vx32r_0PT0GQIAcjiUL0Ig_pb_x300.png";"BRUT CUVÉE CHAMPAGNE ROSÉ 2009"
712;"POL ROGER";"Sparkling";"FR";"champagne";4.5;30;"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png";"SIR WINSTON CHURCHILL BRUT CHAMPAGNE 1993"
713;"MARC HÉBRART";"Sparkling";"FR";"champagne grand cru";4.5;30;"https://images.vivino.com/thumbs/PqDYLGyxQPWOiD8a4kO8mA_pb_x300.png";"RIVE GAUCHE RIVE DROITE EXTRA BRUT CHAMPAGNE GRAND CRU 2008"
714;"EMMANUEL BROCHET";"Sparkling";"FR";"champagne";4.5;30;"https://images.vivino.com/thumbs/cC4zLvDFRICTc6dUS_Sdhg_pb_x300.png";"LES HAUTS MEUNIERS EXTRA BRUT CHAMPAGNE 2008"
715;"RUINART";"Sparkling";"FR";"champagne";4.5;30;"https://images.vivino.com/thumbs/vQTah90PTwG-jIJZYQTtmw_pb_x300.png";"DOM RUINART BLANC DE BLANCS BRUT CHAMPAGNE 1996"
716;"BRUNO PAILLARD";"Sparkling";"FR";"champagne";4.5;29;"https://images.vivino.com/thumbs/UaU_7FB2QVSuuxsmm2Pwlg_pb_x300.png";"PREMIÈRE CUVÉE BRUT CHAMPAGNE 1996"
717;"MARGUERITE GUYOT";"Sparkling";"FR";"champagne";4.5;29;"https://images.vivino.com/highlights/icon/most_user_rated.svg";"CHAMPAGNE CUVÉE EXTASE BLANC DE BLANCS GRAND CRU 2002"
718;"LOUIS ROEDERER";"Sparkling";"FR";"champagne";4.5;29;"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png";"CRISTAL ROSÉ BRUT CHAMPAGNE (MILLÉSIMÉ) 1993"
719;"TAITTINGER";"Sparkling";"FR";"champagne";4.5;29;"https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png";"COMTES DE CHAMPAGNE BLANC DE BLANCS 1981"
720;"PIERRE MONCUIT";"Sparkling";"FR";"champagne grand cru 'le mesnil-sur-oger'";4.5;28;"https://images.vivino.com/thumbs/GAYgdRBxTYCOxifKrpvi8g_pb_x300.png";"BLANC DE BLANCS MILLÉSIME BRUT CHAMPAGNE GRAND CRU 'LE MESNIL-SUR-OGER' 2010"
721;"LAURENT-PERRIER";"Sparkling";"FR";"champagne";4.5;27;"https://images.vivino.com/thumbs/8eplhbUISsSo-nqz0nv22w_pb_x300.png";"BLANC DE BLANCS BRUT NATURE N.V."
722;"INNISKILLIN";"Sparkling";"canada";"niagara peninsula";4.5;27;"https://images.vivino.com/thumbs/Q3BMCfVRRWGU8HaJVyJtmA_pb_x300.png";"VIDAL SPARKLING ICEWINE 2005"
723;"BONNAIRE";"Sparkling";"FR";"champagne grand cru";4.5;27;"https://images.vivino.com/thumbs/6M3UKDSvS-qnxHFxVlu5ig_pb_x300.png";"COLLECTION CHAMPAGNE GRAND CRU 1980"
724;"MUMM NAPA";"Sparkling";"united states";"napa valley";4.5;27;"https://images.vivino.com/thumbs/n-xTElD2RSq2WbnNDfQogQ_pb_x300.png";"DVX 2011"
725;"MAXIME CHEURLIN-NOËLLAT";"Sparkling";"FR";"champagne";4.5;28;"https://images.vivino.com/thumbs/ra_qGgNaS0yTkRY2jH1QOg_pb_x300.png";"CUVÉE PRIVILEGE BRUT CHAMPAGNE 2014"
726;"VEUVE CLICQUOT";"Sparkling";"FR";"champagne";4.5;26;"https://images.vivino.com/thumbs/LdliVg43S6iEFAqrvdiwbg_pb_x300.png";"BRUT ROSÉ CHAMPAGNE 1973"
727;"GRAMONA";"Sparkling";"SP";"cava";4.5;26;"https://images.vivino.com/thumbs/WH4Nzp_ETPOXIgCoW5-6xw_pb_x300.png";"CAVA ENOTECA FINCA DE L'ORIGEN BRUT NATURE 2002"
728;"PHILIPPONNAT";"Sparkling";"FR";"champagne";4.5;26;"https://images.vivino.com/thumbs/t7PSkyZpSaK1xvPSr_hglw_pb_x300.png";"CLOS DES GOISSES JUSTE ROSÉ BRUT CHAMPAGNE 2007"
729;"VEUVE CLICQUOT";"Sparkling";"FR";"champagne";4.5;26;"https://images.vivino.com/thumbs/UHXRX7_ESL2Z-cTkfGQWmA_pb_x300.png";"BRUT (CARTE JAUNE) CHAMPAGNE 1991"
730;"GEMMA";"Sparkling";"I";"moscato d'asti";4.5;26;"https://images.vivino.com/thumbs/Itszw0RfQP-gE_e75CSPxg_pb_x300.png";"MOSCATO D’ASTI VIGNA FIORITA 2010"
731;"V. SATTUI";"Sparkling";"united states";"california";4.5;26;"https://images.vivino.com/thumbs/8faf-fW3R-q1AqXgJtPQ1Q_pb_x300.png";"MOSCATO FRIZZANTE 2010"
732;"CHARLES HEIDSIECK";"Sparkling";"FR";"champagne";4.5;26;"https://images.vivino.com/thumbs/MwzrYHo3TdedryTg2l_MtQ_pb_x300.png";"MILLESIMÉ BRUT CHAMPAGNE 1999"
733;"VEUVE CLICQUOT";"Sparkling";"FR";"champagne";4.5;26;"https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png";"LA GRANDE DAME BRUT CHAMPAGNE 2010"
734;"VILMART & CIE";"Sparkling";"FR";"champagne premier cru";4.5;26;"https://images.vivino.com/thumbs/ucR2sHrOR5epVt0pjlLApg_pb_x300.png";"CŒUR DE CUVÉE CHAMPAGNE PREMIER CRU 2000"
735;"VEUVE CLICQUOT";"Sparkling";"FR";"champagne";4.5;25;"https://images.vivino.com/thumbs/XjbCr0pLSNS30xQRHq729g_pb_x300.png";"RARE VINTAGE BRUT CHAMPAGNE 2011"
736;"JCB (JEAN-CHARLES BOISSET)";"Sparkling";"united states";"sonoma county";4.5;25;"https://images.vivino.com/thumbs/-TzXkfqsRuWJ0I-OJwvhqw_pb_x300.png";"JCB NO. 34 BRUT ROSÉ N.V."
1;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.9;37;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2010"
2;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.9;33;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2014"
3;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.9;25;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2001"
4;"DOMAINE COCHE-DURY";"Whites";"FR";"corton-charlemagne grand cru";4.8;416;"https://images.vivino.com/thumbs/ZGxHdQyGQt-hfJt7eNMXlA_pb_x300.png";"CORTON-CHARLEMAGNE GRAND CRU N.V."
5;"JARVIS";"Whites";"united states";"napa valley";4.8;113;"https://images.vivino.com/thumbs/pQ_92smWRKG7Y7h5_ZwD-w_pb_x300.png";"ESTATE FINCH HOLLOW CHARDONNAY (CAVE FERMENTED) 2014"
6;"CHÂTEAU D'YQUEM";"Whites";"FR";"bordeaux supérieur";4.8;96;"https://images.vivino.com/thumbs/6dP83oDrQy2Zv6es9tHp7w_pb_x300.png";"Y 1996"
7;"DOMAINE LEFLAIVE";"Whites";"FR";"bâtard-montrachet grand cru";4.8;71;"https://images.vivino.com/thumbs/EDQ4q_3FQ568NVspQBECug_pb_x300.png";"BÂTARD-MONTRACHET GRAND CRU 1996"
8;"JOSEPH DROUHIN";"Whites";"FR";"montrachet grand cru";4.8;64;"https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x300.png";"MONTRACHET GRAND CRU MARQUIS DE LAGUICHE 2004"
9;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.8;56;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2005"
10;"OLIVIER LEFLAIVE";"Whites";"FR";"bâtard-montrachet grand cru";4.8;55;"https://images.vivino.com/thumbs/pWOdFPoyQ427uoHW_l941g_pb_x300.png";"BÂTARD-MONTRACHET GRAND CRU 2012"
11;"JOSEPH DROUHIN";"Whites";"FR";"montrachet grand cru";4.8;44;"https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x300.png";"MONTRACHET GRAND CRU MARQUIS DE LAGUICHE 2002"
12;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.8;44;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 1999"
13;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.8;42;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2000"
14;"M. CHAPOUTIER";"Whites";"FR";"hermitage";4.8;41;"https://images.vivino.com/thumbs/K3N0EZYBQeWunDuzNC0Dug_pb_x300.png";"ERMITAGE DE L'ORÉE 2004"
15;"CHÂTEAU HAUT-BRION";"Whites";"FR";"pessac-léognan";4.8;39;"https://images.vivino.com/thumbs/EvtJOugzTx-HZXZfdZvTsA_pb_x300.png";"PESSAC-LÉOGNAN BLANC (GRAND CRU CLASSÉ DE GRAVES) 2005"
16;"JOSEPH DROUHIN";"Whites";"FR";"montrachet grand cru";4.8;38;"https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x300.png";"MONTRACHET GRAND CRU MARQUIS DE LAGUICHE 2015"
17;"LA GRANGE DES PÈRES";"Whites";"FR";"hérault";4.8;37;"https://images.vivino.com/thumbs/tBJyYsUeTxuYIPy6oS5T4A_pb_x300.png";"VIN DE PAYS DE L'HÉRAULT BLANC 2007"
18;"TRIMBACH";"Whites";"FR";"alsace";4.8;36;"https://images.vivino.com/thumbs/sOfai0jLTaKoP_6oXtvH9w_pb_x300.png";"CLOS SAINTE HUNE RIESLING ALSACE 1990"
19;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.8;35;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2010"
20;"DOMAINE COCHE-DURY";"Whites";"FR";"corton-charlemagne grand cru";4.8;34;"https://images.vivino.com/thumbs/QIs0hHhdRHubnyUjY8U2kA_pb_x300.png";"CORTON-CHARLEMAGNE GRAND CRU 2009"
21;"KONGSGAARD";"Whites";"united states";"napa valley";4.8;34;"https://images.vivino.com/thumbs/xfK7hQR7T6WJjvIIsDW21A_pb_x300.png";"THE JUDGE CHARDONNAY 2012"
22;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.8;32;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 1993"
23;"DOMAINE COCHE-DURY";"Whites";"FR";"corton-charlemagne grand cru";4.8;32;"https://images.vivino.com/thumbs/QIs0hHhdRHubnyUjY8U2kA_pb_x300.png";"CORTON-CHARLEMAGNE GRAND CRU 2005"
24;"PATRICK JAVILLIER";"Whites";"FR";"corton-charlemagne grand cru";4.8;32;"https://images.vivino.com/thumbs/npJNfRLlTtqqmoSCrsn2Kw_pb_x300.png";"CORTON CHARLEMAGNE GRAND CRU 2015"
25;"KELLER";"Whites";"germany";"rheinhessen";4.8;31;"https://images.vivino.com/thumbs/_tbErBvfQ3CcDGgJf-I6Dw_pb_x300.png";"G-MAX RIESLING 2009"
26;"F.X. PICHLER";"Whites";"austria";"wachau";4.8;31;"https://images.vivino.com/thumbs/Clc1N_neRBq_orOAKw9aqg_pb_x300.png";"UNENDLICH RIESLING 2007"
27;"DOMAINE COCHE-DURY";"Whites";"FR";"corton-charlemagne grand cru";4.8;30;"https://images.vivino.com/thumbs/QIs0hHhdRHubnyUjY8U2kA_pb_x300.png";"CORTON-CHARLEMAGNE GRAND CRU 2007"
28;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.8;30;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2004"
29;"M. CHAPOUTIER";"Whites";"FR";"hermitage";4.8;30;"https://images.vivino.com/thumbs/e8iQmynXSRq_uYHKMdPMlQ_pb_x300.png";"ERMITAGE LE MÉAL BLANC 2006"
30;"CHÂTEAU DE PULIGNY MONTRACHET";"Whites";"FR";"chevalier-montrachet grand cru";4.8;29;"https://images.vivino.com/thumbs/mpBp_HteQAKsBo5MJ6JnMA_pb_x300.png";"CHEVALIER-MONTRACHET GRAND CRU 2008"
31;"CHÂTEAU HAUT-BRION";"Whites";"FR";"pessac-léognan";4.8;29;"https://images.vivino.com/thumbs/EvtJOugzTx-HZXZfdZvTsA_pb_x300.png";"PESSAC-LÉOGNAN BLANC (GRAND CRU CLASSÉ DE GRAVES) 1998"
32;"AUBERT";"Whites";"united states";"russian river valley";4.8;28;"https://images.vivino.com/thumbs/6JonqprfR_SMBTqliXjB7Q_pb_x300.png";"CHARDONNAY EASTSIDE 2012"
33;"ALPHA OMEGA";"Whites";"united states";"napa valley";4.8;27;"https://images.vivino.com/thumbs/ZdnxhNdpTeet4bwwTdFUJA_pb_x300.png";"RESERVE CHARDONNAY 2014"
34;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.8;27;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 1989"
35;"RAVENEAU";"Whites";"FR";"chablis 1er cru 'butteaux'";4.8;26;"https://images.vivino.com/thumbs/eBzMh3SOSDGAmJv0cg2vnw_pb_x300.png";"CHABLIS PREMIER CRU 'BUTTEAUX' 2001"
36;"DOMAINE COCHE-DURY";"Whites";"FR";"corton-charlemagne grand cru";4.8;26;"https://images.vivino.com/thumbs/QIs0hHhdRHubnyUjY8U2kA_pb_x300.png";"CORTON-CHARLEMAGNE GRAND CRU 1998"
37;"FRANZ HIRTZBERGER";"Whites";"austria";"wachau";4.8;26;"https://images.vivino.com/thumbs/W7Tblf6DSU6rZjeCpIkJ8Q_pb_x300.png";"SINGERRIEDEL - RIESLING SMARAGD 2002"
38;"F.X. PICHLER";"Whites";"austria";"wachau";4.8;26;"https://images.vivino.com/thumbs/Clc1N_neRBq_orOAKw9aqg_pb_x300.png";"UNENDLICH RIESLING 2017"
39;"LOUIS JADOT";"Whites";"FR";"bâtard-montrachet grand cru";4.8;25;"https://images.vivino.com/thumbs/RIMuIFwaQVa-HkHKNztfxA_pb_x300.png";"BÂTARD-MONTRACHET GRAND CRU 2003"
40;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.7;1249;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU N.V."
41;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.7;711;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS N.V."
42;"HUNDRED ACRE";"Whites";"united states";"napa valley";4.7;481;"https://images.vivino.com/highlights/icon/top_ranked.svg";"GOLD CHARDONNAY N.V."
43;"F.X. PICHLER";"Whites";"austria";"wachau";4.7;428;"https://images.vivino.com/thumbs/Clc1N_neRBq_orOAKw9aqg_pb_x300.png";"UNENDLICH RIESLING N.V."
44;"JARVIS";"Whites";"united states";"napa valley";4.7;375;"https://images.vivino.com/thumbs/pQ_92smWRKG7Y7h5_ZwD-w_pb_x300.png";"ESTATE FINCH HOLLOW CHARDONNAY (CAVE FERMENTED) N.V."
45;"DOMAINE DES COMTES LAFON";"Whites";"FR";"montrachet grand cru";4.7;310;"https://images.vivino.com/thumbs/7NGox10_SBWN1jRRD_dCdw_pb_x300.png";"MONTRACHET GRAND CRU N.V."
46;"GAJA";"Whites";"I";"langhe";4.7;299;"https://images.vivino.com/thumbs/5K9sXX9CQ8eonyEU71IlDA_pb_x300.png";"GAIA & REY LANGHE 2011"
47;"MARQUÉS DE MURRIETA";"Whites";"SP";"rioja";4.7;254;"https://images.vivino.com/thumbs/G3MU5UwBQ1eCX5A6CiPivg_pb_x300.png";"CASTILLO YGAY GRAN RESERVA ESPECIAL BLANCO 1986"
48;"KELLER";"Whites";"germany";"rheinhessen";4.7;192;"https://images.vivino.com/thumbs/_tbErBvfQ3CcDGgJf-I6Dw_pb_x300.png";"G-MAX RIESLING N.V."
49;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.7;184;"https://images.vivino.com/thumbs/iDfiF6ocQuOzhLbXXKWtPQ_pb_x300.png";"MEURSAULT LES PERRIERES N.V."
50;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault premier cru";4.7;151;"https://images.vivino.com/thumbs/dh7QiwynR8CgMU95ENU7Bg_pb_x300.png";"MEURSAULT PREMIER CRU CAILLERETS N.V."
51;"DOMAINE LEFLAIVE";"Whites";"FR";"bâtard-montrachet grand cru";4.7;130;"https://images.vivino.com/thumbs/EDQ4q_3FQ568NVspQBECug_pb_x300.png";"BÂTARD-MONTRACHET GRAND CRU 2011"
52;"MARCASSIN";"Whites";"united states";"sonoma coast";4.7;118;"https://images.vivino.com/thumbs/JFRTPDUcTFiLFvtMXT-4Cg_pb_x300.png";"MARCASSIN VINEYARD CHARDONNAY 2011"
53;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.7;107;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2008"
54;"RAFAEL PALACIOS";"Whites";"SP";"valdeorras";4.7;95;"https://images.vivino.com/thumbs/zIh4iW-pRNim7pLF_q2QAg_pb_x300.png";"SORTE O SORO VAL DO BIBEI 2014"
55;"JOSEPH DROUHIN";"Whites";"FR";"montrachet grand cru";4.7;89;"https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x300.png";"MONTRACHET GRAND CRU MARQUIS DE LAGUICHE 2008"
56;"DIDIER DAGUENEAU (LOUIS-BENJAMIN DAGUENEAU)";"Whites";"FR";"pouilly-fumé";4.7;83;"https://images.vivino.com/thumbs/_YKu7agoT8qLq3dKrOGg8w_pb_x300.png";"ASTÉROIDE N.V."
57;"DOMAINE LEFLAIVE";"Whites";"FR";"puligny-montrachet premier cru";4.7;81;"https://images.vivino.com/thumbs/6_Co3020RKCKxGqSX8PTIQ_pb_x300.png";"PULIGNY-MONTRACHET 1ER CRU LES PUCELLES 2000"
58;"DOMAINE D'AUVENAY (LALOU BIZE LEROY)";"Whites";"FR";"chevalier-montrachet grand cru";4.7;81;"https://images.vivino.com/thumbs/oBGUJWNHRkOuTsGCj4XiCQ_pb_x300.png";"CHEVALIER-MONTRACHET GRAND CRU N.V."
59;"DOMAINE LEFLAIVE";"Whites";"FR";"chevalier-montrachet grand cru";4.7;79;"https://images.vivino.com/thumbs/lD32nuv9Sw6sJ7eQ8M6FtA_pb_x300.png";"CHEVALIER-MONTRACHET GRAND CRU 2000"
60;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.7;78;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2009"
61;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.7;75;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2007"
62;"FONTAINE-GAGNARD";"Whites";"FR";"bâtard-montrachet grand cru";4.7;75;"https://images.vivino.com/thumbs/jWsHoj06QqmQWSwshA6ORA_pb_x300.png";"BÂTARD-MONTRACHET GRAND CRU 2011"
63;"DOMAINE LEFLAIVE";"Whites";"FR";"chevalier-montrachet grand cru";4.7;71;"https://images.vivino.com/thumbs/lD32nuv9Sw6sJ7eQ8M6FtA_pb_x300.png";"CHEVALIER-MONTRACHET GRAND CRU 2007"
64;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.7;67;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2011"
65;"DOMAINE DE LA ROMANÉE-CONTI";"Whites";"FR";"montrachet grand cru";4.7;64;"https://images.vivino.com/thumbs/rORmihtxSrKG7SfuI0bD6w_pb_x300.png";"MONTRACHET GRAND CRU 2004"
66;"QUINTARELLI GIUSEPPE";"Whites";"I";"veneto";4.7;64;"https://images.vivino.com/thumbs/KCv8em8IS3Wp_w9qHpQYoQ_pb_x300.png";"VENETO AMABILE DEL CERE PASSITO BIANCO 2003"
67;"DOMAINE LEFLAIVE";"Whites";"FR";"montrachet grand cru";4.7;63;"https://images.vivino.com/thumbs/3FoKTZ4uR_a3QRU4MlC2HA_pb_x300.png";"MONTRACHET GRAND CRU N.V."
68;"DOMAINE LEFLAIVE";"Whites";"FR";"bâtard-montrachet grand cru";4.7;62;"https://images.vivino.com/thumbs/EDQ4q_3FQ568NVspQBECug_pb_x300.png";"BÂTARD-MONTRACHET GRAND CRU 1999"
69;"JOSEPH DROUHIN";"Whites";"FR";"montrachet grand cru";4.7;60;"https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x300.png";"MONTRACHET GRAND CRU MARQUIS DE LAGUICHE 2011"
70;"CHÂTEAU D'YQUEM";"Whites";"FR";"bordeaux supérieur";4.7;60;"https://images.vivino.com/thumbs/6dP83oDrQy2Zv6es9tHp7w_pb_x300.png";"Y 1998"
71;"JOSEPH DROUHIN";"Whites";"FR";"montrachet grand cru";4.7;58;"https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x300.png";"MONTRACHET GRAND CRU MARQUIS DE LAGUICHE 2007"
72;"F.X. PICHLER";"Whites";"austria";"wachau";4.7;58;"https://images.vivino.com/thumbs/Clc1N_neRBq_orOAKw9aqg_pb_x300.png";"UNENDLICH RIESLING 2009"
73;"CHÂTEAU D'YQUEM";"Whites";"FR";"bordeaux supérieur";4.7;53;"https://images.vivino.com/thumbs/6dP83oDrQy2Zv6es9tHp7w_pb_x300.png";"Y 2009"
74;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.7;53;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2007"
75;"DOMAINE DES COMTES LAFON";"Whites";"FR";"meursault premier cru";4.7;53;"https://images.vivino.com/thumbs/CHcdmEQ1QAeKnKcX96AghA_pb_x300.png";"MEURSAULT-PERRIÈRES PREMIER CRU 2011"
76;"DOMAINE THÉNARD";"Whites";"FR";"montrachet grand cru";4.7;52;"https://images.vivino.com/thumbs/2YDGRewSSFuiQWel9WCJRw_pb_x300.png";"MONTRACHET GRAND CRU 2006"
77;"QUINTARELLI GIUSEPPE";"Whites";"I";"veneto";4.7;52;"https://images.vivino.com/thumbs/KCv8em8IS3Wp_w9qHpQYoQ_pb_x300.png";"VENETO AMABILE DEL CERE PASSITO BIANCO 1990"
78;"DOMAINE COCHE-DURY";"Whites";"FR";"meursault";4.7;51;"https://images.vivino.com/thumbs/l5W5NRvZR_SzClIDSnG5Ag_pb_x300.png";"MEURSAULT LES ROUGEOTS 2006"
79;"CHÂTEAU D'YQUEM";"Whites";"FR";"bordeaux supérieur";4.7;50;"https://images.vivino.com/thumbs/6dP83oDrQy2Zv6es9tHp7w_pb_x300.png";"Y 1990"
80;"GAJA";"Whites";"I";"langhe";4.7;50;"https://images.vivino.com/thumbs/5K9sXX9CQ8eonyEU71IlDA_pb_x300.png";"GAIA & REY LANGHE 1999"
81;"KONGSGAARD";"Whites";"united states";"napa valley";4.7;50;"https://images.vivino.com/thumbs/xfK7hQR7T6WJjvIIsDW21A_pb_x300.png";"THE JUDGE CHARDONNAY 2013"
82;"ARKENSTONE";"Whites";"united states";"napa valley";4.7;49;"https://images.vivino.com/thumbs/E-mLfBQTQFi1rifQPJeJZA_pb_x300.png";"NVD BLANC 2012"
83;"DOMAINE VALETTE";"Whites";"FR";"pouilly-fuissé";4.7;49;"https://images.vivino.com/thumbs/oaE_VgfGTk65ZOXcS0NU6Q_pb_x300.png";"VIEILLES VIGNES RESERVE LE CLOS DE MONSIEUR NOLY POUILLY-FUISSÉ 2002"
84;"DOMAINE LEFLAIVE";"Whites";"FR";"chevalier-montrachet grand cru";4.7;49;"https://images.vivino.com/thumbs/lD32nuv9Sw6sJ7eQ8M6FtA_pb_x300.png";"CHEVALIER-MONTRACHET GRAND CRU 2013"
85;"TRIMBACH";"Whites";"FR";"alsace";4.7;48;"https://images.vivino.com/thumbs/sOfai0jLTaKoP_6oXtvH9w_pb_x300.png";"CLOS SAINTE HUNE RIESLING ALSACE 1989"
86;"JOH. JOS. PRÜM";"Whites";"germany";"wehlen";4.7;48;"https://images.vivino.com/thumbs/z7B_lm7URWy88F0inHlZ-w_pb_x300.png";"WEHLENER SONNENUHR RIESLING AUSLESE 1998"
87;"AUBERT";"Whites";"united states";"sonoma coast";4.7;48;"https://images.vivino.com/thumbs/mPWBSs3FQHuG52fEionjYQ_pb_x300.png";"CHARDONNAY CIX 2012"
88;"M. CHAPOUTIER";"Whites";"FR";"hermitage";4.7;48;"https://images.vivino.com/thumbs/e8iQmynXSRq_uYHKMdPMlQ_pb_x300.png";"ERMITAGE LE MÉAL BLANC 2007"
89;"PAUL HOBBS";"Whites";"united states";"russian river valley";4.7;48;"https://images.vivino.com/thumbs/5i1iFN1OQlKJZHczprDV9Q_pb_x300.png";"ELLEN LANE ESTATE CHARDONNAY 2015"
90;"EGON MÜLLER - SCHARZHOF";"Whites";"germany";"wiltingen";4.7;47;"https://images.vivino.com/thumbs/NwRt7c2oQF6-mdBgs9gSLQ_pb_x300.png";"SCHARZHOFBERGER RIESLING SPÄTLESE 2015"
